item_count,complexity,active_orders,hour_of_day,prep_time
3,6,1,18,25.69891948061128
2,4,2,0,15.508888130148469
5,4,6,3,26.799506287157445
1,9,7,2,27.511430099669056
2,6,14,7,35.45380347749264
4,8,4,8,28.13429349391744
5,8,10,11,40.64939557518944
1,7,0,4,19.798257305188702
3,3,2,8,15.64831465808497
1,1,3,0,9.490086436931708
3,5,9,22,33.22808286072841
5,2,12,10,31.597345575031987
3,2,12,6,30.932125083838468
4,7,11,21,41.59932872987709
3,3,3,19,24.93941873236031
4,8,11,13,39.03573631227749
5,9,0,2,26.738825031961667
5,8,9,10,37.29860562408683
1,6,8,16,25.57440266025783
4,5,11,17,34.45517384275041
4,3,9,18,30.431488540058446
2,3,14,17,29.110827495304612
2,7,14,5,36.323019419120754
2,5,3,14,19.220761864551623
3,6,1,6,18.395654962763253
2,6,12,4,30.955039573381995
4,9,8,4,33.31506278384255
3,1,13,6,30.86188998515762
5,8,3,21,34.96072089898247
1,5,3,11,17.96898335616102
2,6,10,7,28.042181106687888
5,6,5,17,30.461422014553293
4,1,7,17,24.29013565742625
1,3,4,16,14.467584450189284
5,6,11,22,40.41253515010112
1,9,7,10,27.90881184682507
2,6,0,14,15.199824031265063
4,6,12,19,42.16045125985752
1,1,3,5,13.61799826782077
5,9,0,11,25.634855352586893
2,4,2,22,24.161966080481992
2,2,10,6,25.763451881455637
5,1,6,7,18.018314926275266
5,3,0,3,17.29254873221788
1,3,4,2,15.086866547521476
3,5,0,2,19.636780033387144
2,1,5,9,17.375970844711105
1,7,8,23,25.250153959242702
5,1,2,14,22.149169958761707
1,4,10,12,23.599859496777498
5,6,10,18,39.329505875624605
4,1,13,7,27.778283196007138
5,7,11,17,38.34285532642004
5,7,14,4,44.10833582922925
5,3,5,20,28.69741021515942
3,4,3,6,21.016843054044415
5,6,5,4,30.40671967190602
2,7,1,18,25.637086070637295
2,4,3,16,19.24421735878963
1,9,12,18,41.71218524755312
3,9,12,3,39.445970734285126
1,9,6,21,34.793548522557444
2,6,10,23,27.7998748235176
2,2,5,6,17.11557142794965
4,2,8,23,23.402320396912195
5,4,10,21,39.095792463606635
2,9,6,5,32.14366641218993
1,3,0,13,10.880674454893308
1,6,5,21,27.563086017423714
5,2,10,18,32.01091688267726
5,1,2,19,23.94310242410188
4,5,7,10,25.553680456723395
3,8,12,21,42.52126275164094
1,2,0,6,6.15326093776202
5,9,9,2,42.68895756755537
1,8,1,19,25.098709669222398
5,3,2,21,26.720332069354203
2,1,13,16,29.916673634092326
1,4,2,10,15.532122688649567
2,8,6,14,24.980989744684024
1,3,12,6,25.03838414889551
3,2,7,14,26.290348848155563
4,7,14,16,38.509496281062326
2,4,8,10,23.718901384215396
5,6,6,11,34.29341590048904
3,5,7,12,25.35798109267265
1,2,10,10,21.80916109617533
2,2,14,10,31.50090804325699
1,9,5,8,25.352477443245863
1,2,1,10,9.60289331918531
1,8,0,3,15.31398064142237
4,8,2,1,25.194151140913302
4,1,8,22,27.333178383593882
5,1,12,3,30.173744384541855
2,4,6,13,22.914571160118044
3,2,1,4,15.110741555900367
3,1,13,16,25.636904279262144
3,9,0,11,27.220915389574674
1,3,1,5,10.495946636480078
4,1,14,11,34.907309623707015
2,2,2,14,14.70254862764619
1,8,13,22,41.690734576619725
4,5,5,18,32.5597552127805
4,7,11,9,39.71149776489339
2,6,8,1,27.51326780090333
2,1,7,11,18.366861977257308
2,6,9,11,29.40942950350056
1,7,8,6,26.549420600913376
5,4,10,0,33.907144894669145
2,8,10,17,36.09961178684019
5,8,7,2,32.019002102323554
1,7,6,19,29.547955590886797
5,2,5,4,28.401188921906858
3,6,7,19,32.619401712383905
5,6,5,14,32.027455798560915
2,7,1,9,22.44124812170536
1,6,12,18,32.524323843681884
2,2,8,0,22.19361689527108
3,8,8,6,33.03935426115284
2,4,2,21,28.764757008129063
2,9,8,17,26.84801098528926
2,8,1,1,18.958891438900004
4,3,11,18,35.24256798527208
3,3,13,23,30.38474821263735
2,8,2,23,21.633011826171717
2,2,13,9,25.960556476924936
2,9,5,14,29.868547948903014
1,4,13,9,26.919582051003648
4,6,3,9,24.517813431750355
1,3,7,11,21.894017203923827
4,3,0,7,19.186258016296176
2,3,12,22,31.944848634792596
3,2,5,13,17.068757392270456
5,8,1,1,29.958559618128085
5,9,5,16,32.62030947759163
2,8,13,5,39.1836964328829
1,3,0,7,12.33876361911453
3,7,14,0,37.91346023324333
4,2,1,2,18.076964549971102
2,4,8,14,20.69594586511985
3,6,5,16,28.960460649408112
3,5,7,6,26.481626644532724
4,9,6,13,34.033919048905396
3,4,8,23,25.44709839535756
1,5,8,2,23.758473023286545
1,4,10,17,28.195990610347764
1,8,3,21,27.05995625940516
3,8,6,4,29.36472004361622
1,3,4,19,22.66637665291875
4,1,6,21,27.320831870435782
3,6,3,14,26.707536800740947
5,2,11,5,27.167622373724754
3,2,9,2,23.878988706729594
4,3,10,17,26.650360036362958
5,8,10,23,41.46275104945877
3,3,0,19,17.91556241120472
1,7,3,21,26.75955571657728
2,9,14,2,36.686221877434704
2,8,12,7,34.40127471651204
1,1,9,18,22.30939123390133
2,7,14,17,36.286238409349515
2,7,2,14,25.9560956994278
1,8,8,22,30.74908183081805
1,5,4,13,17.024745959383786
3,9,3,15,29.293961861253415
3,9,7,2,32.59433450025936
1,8,14,14,33.254758838034334
4,6,4,18,30.857912864734345
2,6,2,7,17.37273561529002
3,1,1,1,12.719668699591985
2,6,14,16,32.856343386808355
5,4,7,11,30.021855163755347
1,4,11,18,32.486267849352956
4,2,1,10,11.892192426823563
5,4,13,17,36.814121179108874
5,5,7,12,26.293627102811833
5,5,4,13,27.31261559903406
1,5,7,11,26.08304709836814
3,4,4,14,21.10327835068438
1,1,0,22,14.011818857412411
3,8,11,20,42.674775018621894
5,3,12,7,35.44689520076515
5,2,10,1,31.668874913056623
4,9,13,7,42.97032994589416
3,7,10,22,36.992577491925765
5,9,1,4,30.98885042345974
2,2,13,1,30.57985270720056
4,9,5,9,33.46988827694966
1,9,2,22,28.280295984250426
4,9,7,9,31.550264114214617
2,4,4,3,17.673799693392002
3,3,2,3,16.462467173616886
1,6,11,7,27.00262971518076
1,3,9,5,21.971308088207095
3,9,6,14,29.842862376399385
4,3,13,17,34.83253043664214
5,2,7,20,30.602522610717244
4,8,3,21,31.3686556678516
2,6,12,7,30.554560789450996
5,8,12,19,46.53683936157621
4,7,10,6,34.93569602992941
3,3,8,22,30.18353798372185
2,8,5,19,31.506864088428404
2,1,13,16,29.535980156325085
2,1,0,18,17.2132016930573
5,8,4,1,30.079838892773083
1,9,4,11,21.408583371379645
5,6,6,18,35.48005815183051
4,5,6,4,25.425834099358227
1,2,5,11,12.543025589676464
4,9,14,16,44.5768842912863
1,6,14,4,32.77928601213687
5,8,7,1,37.645085591013306
2,9,1,3,23.552160612063407
3,9,13,5,39.662862003336656
2,8,12,8,32.850883522388656
5,8,12,21,45.14801106034693
1,3,6,9,15.11129789354754
2,3,9,10,26.37786575703347
5,2,14,1,32.166317829805614
4,1,6,23,22.14144537816684
3,4,3,20,25.106617432748788
2,2,11,8,25.977326024658385
1,2,9,19,25.86891813084724
4,5,1,16,19.054469336001112
5,4,3,8,23.934623640711898
3,1,3,7,18.63354903548058
1,9,11,4,32.05369182102018
5,4,11,4,36.514954254173325
5,5,5,5,29.823253989675976
2,7,13,15,35.37859464825139
2,2,6,0,17.721454465339853
1,8,2,8,21.94494859219296
5,2,14,20,38.77939993015339
2,5,9,6,29.50923313088043
3,2,0,10,11.425229695697857
3,2,2,14,17.015992155261696
5,4,8,23,30.65751578210461
2,4,0,4,15.6570573824521
1,8,12,18,39.835550052673106
1,6,7,5,22.623485521974075
1,8,1,22,23.421743000378417
3,7,5,13,27.930736754988985
2,4,2,19,24.32927582682986
2,2,6,13,18.701593878414737
3,9,1,10,28.575785962054766
1,2,3,3,13.000095739701004
1,1,9,9,17.87681683208423
5,8,8,1,37.50850998717443
4,9,5,3,31.407688093048957
2,1,3,19,18.03260335833157
2,7,1,9,21.22000132175193
2,2,9,0,24.663743743555784
4,6,13,13,38.2046773783078
5,5,8,17,32.31660127207217
4,1,14,11,35.14716452560361
1,2,3,18,19.992908767732196
1,2,8,22,23.923018650450313
2,6,13,11,35.805409312929946
3,1,1,4,13.220962557266994
2,4,6,3,23.407109291798925
3,5,10,12,31.580273891214095
4,2,10,17,28.005340179413054
1,2,4,11,13.351680862353682
3,7,7,15,29.844891379489045
4,7,10,22,39.55182162529047
1,6,13,5,32.12662399637542
3,1,7,6,21.74496967446658
2,3,13,23,25.15879435864072
2,9,13,8,38.77531267610386
2,1,3,9,19.950560750296987
4,2,12,4,29.766497850029406
2,8,3,20,31.57784402953579
5,7,14,3,43.78393928956675
1,9,7,10,25.615419608716433
4,4,2,18,27.395407916436266
2,4,6,6,20.518748869933003
1,7,7,12,25.50497035196597
3,1,7,12,17.98141156372906
2,9,10,20,40.38455867201476
1,2,9,22,25.117933868962073
5,1,3,17,22.790582824724375
3,7,8,8,28.380821541545302
5,6,14,12,42.61739274624889
1,3,9,12,23.14270136460159
5,1,3,4,18.383335467957014
1,5,7,11,19.808808420664157
1,4,5,0,18.42017127405175
5,5,4,17,27.773309131105822
1,1,14,20,28.16885137962783
2,1,3,20,17.201972737318822
1,5,4,21,26.28090749089357
4,6,14,23,37.23702957762923
1,5,12,16,30.059818789195937
4,2,14,9,35.23771433202475
1,9,10,8,30.89148682089227
1,5,0,19,17.000953397465487
5,5,6,7,31.443997054216887
2,9,7,14,30.30235927471961
2,3,11,12,25.822403539181693
3,5,8,20,35.95727989125774
5,5,12,16,36.364307168439396
5,2,2,8,20.955305585020447
2,4,14,23,28.577034456248853
5,2,8,20,32.44729668361846
2,5,9,10,25.537440237329985
5,2,4,3,21.786072092608563
1,9,9,23,30.16827815830461
2,6,5,6,26.602779831649727
2,8,0,19,24.673735152161285
4,9,8,22,40.0304641796504
5,8,8,21,44.669050469730536
5,5,5,2,27.78633892170576
2,5,7,9,23.65910097318917
1,6,3,2,21.800099883286045
1,1,4,0,13.331897313508751
1,8,4,13,23.975493549871363
5,2,6,12,25.797767554159318
4,6,6,4,31.87922682238519
2,9,6,7,27.632087786678515
3,3,4,11,22.588845469483566
4,2,3,5,16.61256400092555
3,5,7,23,25.26925999184557
4,9,0,22,29.7067388784552
1,6,0,1,15.717911260546726
5,8,5,23,31.499551628152034
3,8,1,3,26.74199715248424
4,7,11,4,37.740181970001416
5,5,2,10,24.87075931452209
3,2,3,12,15.843640030832944
2,5,13,7,34.90271730536617
4,7,1,20,29.89671696827415
2,7,9,4,29.79843282202444
1,2,6,5,16.9278695601322
2,7,14,14,35.856216246972515
2,6,9,22,35.492223113394445
4,7,0,15,25.760706659196266
1,8,2,10,19.548112265496545
2,4,1,6,14.89542908895883
5,1,12,5,29.69517775593481
3,8,8,11,33.239727874161794
2,8,7,3,31.39612303095273
1,3,2,13,11.15392233528065
2,3,4,10,16.207253436012348
3,5,2,11,20.212805230143253
1,3,13,1,28.167516022495025
4,5,10,10,30.618055354960656
1,8,12,12,32.62787108873211
4,1,11,10,26.257055962791735
1,2,10,8,23.515033095925613
3,2,11,20,31.980919052728378
3,4,10,15,27.542595828390372
1,9,5,4,24.1473243735199
2,2,4,11,16.007905965001534
3,9,10,2,35.972089100875365
4,7,1,15,26.39462685142321
4,8,13,18,47.636348885676696
5,1,9,16,24.93384663138155
4,5,7,10,30.869141383276848
5,9,5,20,40.92517401676784
1,4,13,18,32.53793528077803
1,2,14,17,28.315874040083266
1,6,2,8,16.815718003313677
2,2,12,12,27.211297025570484
2,3,14,5,35.15046004694058
5,8,12,2,41.86109767644847
4,3,0,22,21.81643372346291
4,2,4,11,18.172398257851658
1,6,11,8,29.364229741601193
3,3,10,8,29.495806739352755
2,1,1,14,10.281275685373664
2,3,12,0,28.98189960925418
1,6,1,17,16.67336447657996
2,3,8,14,22.30307330773218
1,9,10,7,33.478576079159176
5,7,12,10,36.11362719557459
4,5,14,16,36.917300503287386
3,2,9,13,26.774114364041406
4,9,6,18,38.33039134899439
4,5,5,22,31.514025358695545
5,7,14,23,42.034558499159054
2,9,12,4,40.725237116956386
3,4,0,1,17.769688985785837
2,9,14,14,36.74788535392174
4,1,13,18,33.368091787427566
1,6,9,15,26.987898883576833
4,2,1,12,19.715719276285085
2,8,10,6,34.3222260012817
4,5,6,16,29.684748282652905
1,3,14,18,31.040474990178005
5,2,2,6,21.661558540504245
2,8,1,11,20.724429718708357
4,7,5,12,29.259973326742973
2,9,7,12,32.60018740532407
5,8,14,13,42.66275059035567
4,4,7,14,24.51943174721858
4,2,10,1,27.263821876505848
2,2,1,5,13.442118724947326
2,2,5,8,19.36582828914785
1,6,11,14,27.421814748959857
5,7,4,19,34.19179413258038
1,6,6,15,23.63044264770886
4,2,3,1,20.69164634346661
2,4,11,2,28.605790437583604
4,3,12,22,36.60692758295771
4,4,1,19,23.72094688067883
3,5,9,22,36.07426855830949
3,7,2,20,31.327081138109282
4,9,8,7,34.93110228498677
2,2,9,7,21.851201677259215
4,8,7,20,39.76733572245711
3,3,12,6,30.234570904908995
2,9,8,10,33.26379888036659
4,4,4,21,29.34203256048111
5,3,12,12,34.659434853706024
5,6,4,7,27.98558472296563
4,9,6,8,29.704037197581933
2,7,6,15,27.086653237601208
4,4,0,4,20.379849011925625
4,3,11,22,36.271655347180676
3,4,14,13,32.30798566260818
5,3,13,0,33.94239860008719
3,3,4,23,25.214186750295433
3,9,7,18,38.603542014310804
4,4,6,16,21.504531759321143
3,9,10,21,40.35152566631796
5,5,1,13,23.265913147432116
3,7,13,12,34.623261315520146
5,5,7,7,30.640312147420975
3,1,1,2,12.714160077221015
5,2,9,0,29.191701287214897
3,5,0,18,22.930408659130702
3,6,10,14,30.599918049114635
2,7,10,20,35.82233812485929
5,2,13,7,35.29411840922703
5,9,10,8,40.628159826774734
5,6,2,12,25.96963312698364
1,2,2,11,13.102488303340728
3,2,5,8,19.996828147453215
5,3,11,19,35.48687240814727
1,1,2,23,12.273086430352725
2,9,6,10,28.451295701480117
5,4,7,4,28.714890666827397
5,5,2,18,26.872837270466906
1,7,8,20,33.74389764965147
3,1,0,17,12.749327245334916
2,3,14,10,30.8697095250063
5,3,2,10,23.52761241775885
3,2,11,5,28.844766667621755
2,8,2,0,21.99139682794086
4,5,6,21,32.724242446184235
4,1,10,20,31.328299229929197
2,2,10,8,23.638789365615317
1,1,4,6,11.690968229417033
2,6,3,5,24.450055823338865
2,9,1,22,30.728328975527113
1,7,6,9,25.586840101373863
1,5,2,4,19.61360432039385
3,3,6,0,23.648870364378247
3,8,9,14,33.19379901891129
1,4,11,4,25.357038044686988
4,9,6,19,39.471447275114066
4,5,10,5,29.74374014008926
2,6,1,4,20.93336662347095
5,5,6,16,26.443052284945093
2,7,5,17,27.704748278407823
2,7,9,3,31.29340251040229
5,1,3,23,24.001469281565967
1,2,10,20,27.360161082758438
4,7,4,22,34.61191345160963
2,8,11,1,35.593982430004765
5,4,7,7,27.62884486750903
3,6,4,4,22.665260497322883
2,3,2,3,14.032442773215946
4,7,1,21,29.634538324309208
1,3,5,13,17.48548271469711
2,7,5,3,25.568109520984134
2,8,6,7,29.18830334915687
5,3,7,2,26.414339361985753
3,2,3,13,19.277979937930194
3,6,11,17,34.061055738921745
1,4,7,22,29.561387072646813
4,8,11,11,39.06186069870161
1,2,0,14,9.861097450718615
2,4,5,19,30.294963587334195
2,2,5,19,22.83207632599579
3,2,2,8,16.9790108196405
4,2,8,1,26.469081859270645
5,1,11,0,31.562109544570717
4,4,11,14,32.37103181641624
2,2,4,22,27.334064742840333
5,9,14,14,44.153406431876206
4,9,0,7,29.47916016951693
4,7,6,2,27.77526294305842
5,6,9,1,32.83091203139315
2,3,14,3,27.18753222137464
4,7,13,17,37.24955538681034
5,1,2,11,15.627963345280026
2,9,9,17,33.51637575709578
5,4,9,20,35.01422334618153
5,6,10,9,39.029574197360674
4,6,3,20,31.605343931327322
2,3,5,7,19.63327960411613
4,4,7,17,27.93150940676501
1,3,12,16,27.192078734706858
1,6,3,18,26.985435721746494
2,1,14,5,26.305517834274692
5,8,11,13,38.836798298269066
4,8,8,4,35.4295605776764
4,9,7,7,38.03788991036651
2,6,9,7,26.07616045646536
2,1,9,17,22.09839122250857
1,3,5,8,20.081941498505028
3,1,6,13,20.93128214907926
2,5,7,13,25.564049204159875
3,3,1,19,22.78072543451024
2,2,4,13,20.406750630779545
5,3,12,16,35.48991705456038
5,9,6,1,32.59776297828568
1,8,7,13,27.23087705946717
1,3,4,21,21.47512194665291
3,2,2,20,23.45172981447036
2,5,14,11,33.466548081619344
4,1,5,22,25.532051108115652
1,4,4,15,17.8853678333953
4,8,7,21,38.87971573510506
4,1,8,5,23.913201752721168
2,5,8,17,25.261734204724423
3,4,11,6,29.904573651299945
2,6,11,1,31.810259707595467
1,7,5,12,24.741336830782654
4,9,14,22,53.772889532268835
2,1,3,7,11.441565294778226
2,4,3,11,19.77435913803496
2,6,8,0,30.551550131011126
1,7,3,8,19.553019737542957
3,7,7,7,31.269342354152577
2,8,8,8,29.870237266448594
1,8,4,4,22.767183024743908
4,8,12,12,37.933736150550345
5,8,5,13,32.81860856075438
1,8,2,3,21.143603715785428
5,6,11,16,38.70659509035256
2,9,4,8,24.411710563555076
2,3,4,19,25.000036248189108
1,6,14,14,34.45558088839131
5,5,13,19,43.71789199850064
2,8,1,3,26.77562884303195
4,4,9,1,32.26684974619044
3,4,5,12,21.998217708778956
3,5,8,3,25.72099994811386
2,6,10,17,28.624353785772353
5,4,14,23,36.63798593317425
2,2,6,15,15.54358802560524
5,2,13,22,39.5885457879479
4,3,7,9,23.27227767962499
5,2,1,1,19.666039365407403
2,1,10,13,24.37572155907027
4,8,12,1,42.198954666304616
1,5,13,17,29.597175160774512
3,1,8,0,20.667440372891427
2,9,2,12,27.57282305007977
2,8,9,5,34.812853192517586
2,4,4,21,26.16527676418479
4,8,13,16,39.216193793824885
1,7,6,16,22.06603798240701
5,7,3,21,36.33246839873554
1,1,6,10,15.576736909599612
4,6,7,5,32.87956519172494
2,4,14,19,35.46956424101968
3,2,12,2,30.61740277657629
2,7,9,13,33.11499326241476
5,9,13,5,43.61594026739521
3,5,9,16,29.917202111017733
2,8,3,2,22.277615192131694
3,5,14,16,33.027990196967465
1,7,4,18,27.934587736180582
4,7,10,17,34.41968466554225
2,9,2,4,25.381416717417213
5,3,4,14,24.62769161594963
1,1,7,2,18.204989232457407
2,2,2,22,20.459399971910145
1,6,14,7,34.64110183841248
5,9,13,6,44.554032003997996
2,3,12,17,28.51459510254392
5,2,4,9,22.795851055180307
3,1,9,22,30.399468712378482
5,2,0,9,21.6808075300455
3,3,1,18,23.199329638804244
2,7,2,22,27.894924619132908
3,2,0,0,13.5653007269342
2,5,12,1,31.385940200837666
2,2,10,0,23.2100140928344
4,7,11,8,35.468243517936294
2,8,10,14,32.607602226387975
3,8,8,17,36.179242623724384
4,8,8,17,34.43049589908139
4,9,4,21,39.54682210495818
2,1,13,6,24.155744742012093
5,1,3,13,20.37792839705954
5,2,4,17,24.241399184467785
4,6,3,19,32.14432356330447
2,1,11,18,26.534006984389354
5,5,4,4,24.86845423848605
2,5,6,8,24.938849527203796
2,4,10,17,25.893471638735946
4,5,7,12,30.168904314313988
4,1,1,4,18.5715940603836
1,6,3,23,18.287804445536832
5,7,7,21,37.855599708121225
5,8,6,19,35.1476372914625
5,2,8,14,29.202204539261636
3,7,4,23,30.560814489252788
2,6,5,18,26.506294968265784
4,9,14,19,50.787920736039254
5,8,10,10,41.67090376359105
1,4,7,8,22.96796754686664
5,9,14,20,49.088965153773515
2,1,11,21,28.213181307911036
2,6,13,15,34.704786750065615
4,8,14,10,42.846236974304496
3,4,10,1,28.498974158370245
4,2,14,7,33.72081044158569
5,2,4,22,27.07780107540358
1,1,13,20,28.874875234298734
4,5,8,4,29.694303230792467
3,6,3,10,25.789645904859558
4,4,7,10,24.542978655823756
2,4,11,8,29.499793610051313
5,5,13,10,38.818517636713096
5,5,2,4,20.361635089644622
5,9,4,8,35.042048961072965
5,8,14,0,45.79157224056898
5,9,7,9,36.08956313065065
5,3,14,7,37.269539657219006
1,3,9,18,27.835230116962723
3,1,11,15,30.163795210518288
5,6,6,12,32.204842798197696
3,4,0,23,17.21152884724092
5,8,11,4,42.38989269797481
4,2,3,17,22.815384053443385
5,2,1,8,23.344022566518227
2,7,1,3,19.504870111757363
1,5,12,13,29.759556643828848
4,1,14,6,30.05767199601331
4,7,6,11,35.34231010397739
2,7,11,23,32.79461294004835
5,6,11,6,39.11414797527294
1,4,2,10,15.069288373065865
4,8,2,21,33.39820602869186
1,2,14,14,23.188306223112722
4,2,5,6,24.08034083285306
5,2,5,19,31.60526871109152
4,3,0,16,16.314846849372998
4,6,14,4,35.18023994643755
3,1,14,7,32.26574517979626
5,2,14,9,37.51203698550687
2,2,0,5,13.58204652820867
2,1,10,20,27.129737933819282
5,3,5,1,24.939889618126838
2,7,6,4,29.368065365329706
5,1,8,9,25.458490548195897
2,7,3,2,23.41490454274979
3,5,13,12,34.08945000723537
2,9,9,15,33.955894114815536
4,2,5,14,21.785311067140782
5,1,11,1,29.71938334142915
1,9,2,2,26.483024698277866
1,8,12,19,39.44949603292704
5,6,12,17,39.16533597642436
3,5,10,19,37.143554412074494
2,8,3,19,27.36236172161164
3,8,8,14,34.63521296924375
1,5,13,21,35.70572673357001
5,7,13,4,39.86587375030227
5,1,0,22,21.30750966479266
3,4,4,10,22.866321848098877
3,2,14,22,35.97239055549299
2,3,14,2,32.472329325378105
4,1,10,8,24.996979366290407
4,2,6,6,20.94986468726135
2,1,2,22,16.37594387146153
4,8,14,1,40.98066186735382
1,4,1,14,14.468343618655165
4,3,12,11,31.237095094681457
2,1,10,15,20.125709467343995
4,2,1,15,14.493888137902104
5,3,0,15,16.943224724266077
3,3,4,18,24.723301880496454
1,6,12,2,28.777798078654214
5,8,2,21,33.6323790759744
5,6,10,19,43.655021388706416
2,2,11,3,22.86065704966796
3,2,6,0,21.799202187093446
3,7,0,21,24.13040429377749
1,1,8,7,15.430139083250484
2,1,13,23,26.842583762636416
1,7,1,14,20.049872664547458
4,9,7,23,36.478062412660435
5,5,9,20,40.52192752971411
1,1,3,21,16.745443047424402
5,5,5,4,29.049936253322418
2,1,8,19,24.329294651833116
4,9,6,11,36.28587992501967
2,4,14,19,34.97736675297977
4,9,7,19,40.90162317588625
4,2,14,3,30.669556678579493
5,7,6,21,37.91998187314157
2,2,1,14,9.987128287062733
2,4,8,5,25.05318924908862
1,6,14,4,36.74823363431987
2,2,0,10,10.882693594504948
1,2,13,13,25.11532066948183
3,2,1,10,16.933406097462232
3,3,2,8,17.989210171056467
3,5,2,23,23.34424211832142
2,9,13,9,38.88715234759835
2,6,9,5,30.551051499484693
1,9,3,10,20.14456502198285
4,5,4,8,25.483910573259298
1,6,5,4,19.784342514125186
3,8,0,9,22.210119597101944
1,3,13,19,32.96414692094156
4,2,12,13,29.940718746536493
2,3,7,5,20.331616180434914
1,9,5,3,29.008318920314206
3,6,9,23,32.814439994681145
3,4,8,22,28.856203160199627
2,3,4,20,24.82493357038827
1,2,6,9,17.540366878201635
4,4,10,21,36.471669841610705
2,9,3,10,29.21109261431223
1,4,5,15,19.30979077286504
5,5,5,6,29.928394810752764
3,8,12,17,37.82807588944259
4,2,3,6,20.039052275005666
4,3,5,23,21.64932865727385
4,6,7,20,40.307794190450636
3,7,10,14,27.34883442216104
1,4,4,18,21.34885903670467
2,1,1,17,10.722493872454463
1,7,8,14,28.916825581616237
2,9,10,17,31.678053729429664
4,1,3,2,17.748819526610877
1,1,3,0,13.673776027555313
4,1,10,0,24.06425486290037
5,7,6,6,32.42608106759623
4,9,9,9,36.963882671717194
4,3,13,11,31.904035470040135
2,8,9,7,31.873490479334524
5,9,5,21,38.64893985854379
4,3,13,22,40.03525277718732
4,3,3,16,22.15875025583331
5,1,5,13,22.131309191749057
5,2,2,16,20.531772229341662
1,7,6,20,28.921862246521414
2,3,5,22,27.173534019309944
5,7,2,5,28.804441553330967
5,5,0,19,27.220071859133967
3,8,11,16,37.07712815119153
5,5,9,19,42.07755956752994
2,3,4,7,16.92907273658668
4,9,9,12,39.069110010127424
4,7,1,15,25.528471017271137
4,5,6,11,27.267732485324718
4,7,12,16,36.440748851550964
